date,hour,east_side,west_side,temperature,humidity,pressure,description,wind_direction,wind_speed,week_status,day_of_week
2012-11-30,0.0,2.0,5.0,7.420000000000016,87.0,1003.0,light rain,0.0,0.0,Weekday,Fri
2012-11-30,1.0,1.0,0.0,7.78000000000003,87.0,1003.0,light rain,0.0,1.0,Weekday,Fri
2012-11-30,2.0,1.0,0.0,8.129999999999995,87.0,1003.0,light rain,160.0,2.0,Weekday,Fri
2012-11-30,3.0,1.0,0.0,8.240000000000009,64.0,1025.0,sky is clear,270.0,10.0,Weekday,Fri
2012-11-30,4.0,2.0,6.0,8.660000000000025,68.0,1019.0,overcast clouds,309.0,5.0,Weekday,Fri
2012-11-30,5.0,5.0,18.0,9.080000000000041,72.0,1013.0,sky is clear,348.0,0.0,Weekday,Fri
2012-11-30,6.0,27.0,53.0,9.080000000000041,72.0,1013.0,sky is clear,348.0,0.0,Weekday,Fri
2012-11-30,7.0,50.0,115.0,6.189999999999998,90.0,1013.0,broken clouds,137.0,1.0,Weekday,Fri
2012-11-30,8.0,81.0,161.0,6.189999999999998,90.0,1013.0,broken clouds,137.0,1.0,Weekday,Fri
2012-11-30,9.0,57.0,84.0,6.189999999999998,90.0,1013.0,broken clouds,137.0,1.0,Weekday,Fri
2012-11-30,10.0,32.0,27.0,6.189999999999998,90.0,1013.0,broken clouds,137.0,1.0,Weekday,Fri
2012-11-30,11.0,22.0,22.0,6.189999999999998,90.0,1013.0,broken clouds,137.0,1.0,Weekday,Fri
2012-11-30,12.0,20.0,19.0,6.189999999999998,90.0,1013.0,broken clouds,137.0,1.0,Weekday,Fri
2012-11-30,13.0,17.0,21.0,7.310000000000002,94.0,1013.0,moderate rain,185.0,1.0,Weekday,Fri
2012-11-30,14.0,25.0,21.0,7.310000000000002,94.0,1013.0,moderate rain,185.0,1.0,Weekday,Fri
2012-11-30,15.0,31.0,35.0,7.310000000000002,94.0,1013.0,moderate rain,185.0,1.0,Weekday,Fri
2012-11-30,16.0,92.0,47.0,7.310000000000002,94.0,1013.0,moderate rain,185.0,1.0,Weekday,Fri
2012-11-30,17.0,167.0,61.0,7.310000000000002,94.0,1013.0,moderate rain,185.0,1.0,Weekday,Fri
2012-11-30,18.0,93.0,52.0,8.600000000000023,87.0,1007.0,moderate rain,162.0,2.0,Weekday,Fri
2012-11-30,19.0,39.0,16.0,9.890000000000043,81.0,1002.0,light rain,140.0,4.0,Weekday,Fri
2012-11-30,20.0,20.0,8.0,10.470000000000027,71.0,1002.0,broken clouds,150.0,4.0,Weekday,Fri
2012-11-30,21.0,3.0,4.0,10.520000000000039,71.0,1002.0,light rain,160.0,5.0,Weekday,Fri
2012-11-30,22.0,3.0,7.0,10.620000000000005,71.0,1001.0,scattered clouds,80.0,2.0,Weekday,Fri
2012-11-30,23.0,13.0,4.0,10.879999999999995,62.0,1001.0,overcast clouds,180.0,2.0,Weekday,Fri
2012-12-01,0.0,8.0,2.0,10.660000000000025,66.0,1001.0,overcast clouds,150.0,3.0,Weekend,Sat
2012-12-01,1.0,3.0,0.0,10.100000000000023,71.0,1001.0,overcast clouds,130.0,1.0,Weekend,Sat
2012-12-01,2.0,2.0,1.0,9.980000000000018,71.0,1000.0,overcast clouds,160.0,3.0,Weekend,Sat
2012-12-01,3.0,0.0,3.0,9.550000000000011,71.0,1000.0,light rain,0.0,3.0,Weekend,Sat
2012-12-01,4.0,1.0,2.0,9.230000000000018,71.0,999.0,light rain,120.0,2.0,Weekend,Sat
2012-12-01,5.0,2.0,2.0,9.140000000000043,66.0,999.0,overcast clouds,120.0,1.0,Weekend,Sat
2012-12-01,6.0,7.0,3.0,9.060000000000002,66.0,999.0,light rain,120.0,3.0,Weekend,Sat
2012-12-01,7.0,8.0,13.0,8.82000000000005,75.0,998.0,scattered clouds,130.0,2.0,Weekend,Sat
2012-12-01,8.0,20.0,17.0,8.580000000000041,76.0,997.0,light rain,0.0,0.0,Weekend,Sat
2012-12-01,9.0,22.0,21.0,7.960000000000036,87.0,997.0,light rain,130.0,3.0,Weekend,Sat
2012-12-01,10.0,25.0,26.0,7.970000000000027,93.0,997.0,mist,130.0,2.0,Weekend,Sat
2012-12-01,11.0,17.0,36.0,8.230000000000018,93.0,996.0,light rain,170.0,3.0,Weekend,Sat
2012-12-01,12.0,28.0,34.0,8.390000000000043,93.0,996.0,light rain,150.0,2.0,Weekend,Sat
2012-12-01,13.0,22.0,31.0,8.170000000000016,87.0,995.0,light rain,130.0,2.0,Weekend,Sat
2012-12-01,14.0,16.0,35.0,8.600000000000023,93.0,995.0,scattered clouds,150.0,1.0,Weekend,Sat
2012-12-01,15.0,23.0,31.0,8.700000000000045,87.0,995.0,light rain,140.0,3.0,Weekend,Sat
2012-12-01,16.0,13.0,31.0,9.07000000000005,81.0,996.0,light rain,120.0,4.0,Weekend,Sat
2012-12-01,17.0,25.0,15.0,9.390000000000043,87.0,996.0,overcast clouds,140.0,4.0,Weekend,Sat
2012-12-01,18.0,16.0,8.0,10.590000000000032,81.0,996.0,broken clouds,140.0,4.0,Weekend,Sat
2012-12-01,19.0,13.0,6.0,11.25,76.0,997.0,light rain,150.0,3.0,Weekend,Sat
2012-12-01,20.0,7.0,3.0,12.28000000000003,62.0,996.0,light rain,170.0,6.0,Weekend,Sat
2012-12-01,21.0,6.0,4.0,12.390000000000043,62.0,996.0,light rain,170.0,4.0,Weekend,Sat
2012-12-01,22.0,6.0,6.0,12.160000000000025,62.0,996.0,mist,170.0,5.0,Weekend,Sat
2012-12-01,23.0,6.0,8.0,11.189999999999998,76.0,997.0,light rain,170.0,2.0,Weekend,Sat
2012-12-02,0.0,7.0,9.0,10.470000000000027,81.0,997.0,light rain,150.0,2.0,Weekend,Sun
2012-12-02,1.0,2.0,1.0,9.82000000000005,87.0,998.0,light rain,180.0,5.0,Weekend,Sun
2012-12-02,2.0,2.0,2.0,9.470000000000027,81.0,998.0,light rain,180.0,2.0,Weekend,Sun
2012-12-02,3.0,0.0,0.0,8.939999999999998,87.0,998.0,light rain,160.0,3.0,Weekend,Sun
2012-12-02,4.0,0.0,3.0,8.879999999999995,87.0,997.0,light rain,120.0,3.0,Weekend,Sun
2012-12-02,5.0,4.0,2.0,8.770000000000039,93.0,997.0,mist,110.0,2.0,Weekend,Sun
2012-12-02,6.0,7.0,3.0,8.890000000000043,87.0,996.0,light rain,120.0,2.0,Weekend,Sun
2012-12-02,7.0,9.0,3.0,8.760000000000048,93.0,996.0,moderate rain,130.0,2.0,Weekend,Sun
2012-12-02,8.0,12.0,19.0,8.680000000000007,93.0,996.0,mist,140.0,3.0,Weekend,Sun
2012-12-02,9.0,16.0,31.0,8.900000000000034,87.0,995.0,light rain,140.0,3.0,Weekend,Sun
2012-12-02,10.0,16.0,29.0,8.900000000000034,87.0,995.0,mist,150.0,3.0,Weekend,Sun
2012-12-02,11.0,18.0,25.0,8.890000000000043,87.0,995.0,light rain,160.0,3.0,Weekend,Sun
2012-12-02,12.0,31.0,34.0,8.82000000000005,87.0,997.0,mist,160.0,5.0,Weekend,Sun
2012-12-02,13.0,15.0,34.0,8.460000000000036,76.0,999.0,light rain,170.0,7.0,Weekend,Sun
2012-12-02,14.0,16.0,25.0,7.830000000000041,81.0,1001.0,broken clouds,170.0,6.0,Weekend,Sun
2012-12-02,15.0,16.0,15.0,7.865000000000009,85.0,1007.0,broken clouds,177.0,6.0,Weekend,Sun
2012-12-02,16.0,16.0,22.0,7.900000000000034,89.0,1013.0,broken clouds,185.0,6.0,Weekend,Sun
2012-12-02,17.0,5.0,8.0,7.900000000000034,89.0,1013.0,broken clouds,185.0,6.0,Weekend,Sun
2012-12-02,18.0,9.0,10.0,8.840000000000032,69.0,1023.0,broken clouds,270.0,14.0,Weekend,Sun
2012-12-02,19.0,11.0,6.0,9.480000000000018,71.0,1003.0,light rain,150.0,5.0,Weekend,Sun
2012-12-02,20.0,7.0,1.0,10.439999999999998,58.0,1003.0,light rain,170.0,5.0,Weekend,Sun
2012-12-02,21.0,6.0,5.0,10.800000000000011,50.0,1002.0,broken clouds,180.0,6.0,Weekend,Sun
2012-12-02,22.0,5.0,2.0,11.129999999999995,54.0,1002.0,broken clouds,180.0,5.0,Weekend,Sun
2012-12-02,23.0,3.0,5.0,10.490000000000009,58.0,1002.0,broken clouds,170.0,4.0,Weekend,Sun
2012-12-03,0.0,1.0,1.0,10.010000000000048,62.0,1001.0,light rain,180.0,3.0,Weekday,Mon
2012-12-03,1.0,3.0,3.0,9.680000000000007,76.0,1001.0,broken clouds,200.0,1.0,Weekday,Mon
2012-12-03,2.0,1.0,2.0,9.680000000000007,62.0,1000.0,broken clouds,170.0,3.0,Weekday,Mon
2012-12-03,3.0,1.0,0.0,9.54000000000002,57.0,999.0,broken clouds,130.0,3.0,Weekday,Mon
2012-12-03,4.0,1.0,1.0,9.350000000000023,66.0,998.0,overcast clouds,150.0,3.0,Weekday,Mon
2012-12-03,5.0,3.0,19.0,8.850000000000023,70.0,997.0,light rain,140.0,4.0,Weekday,Mon
2012-12-03,6.0,29.0,60.0,8.450000000000045,66.0,996.0,light rain,110.0,4.0,Weekday,Mon
2012-12-03,7.0,64.0,122.0,8.03000000000003,70.0,994.0,light rain,120.0,3.0,Weekday,Mon
2012-12-03,8.0,100.0,190.0,8.03000000000003,70.0,992.0,light rain,110.0,1.0,Weekday,Mon
2012-12-03,9.0,46.0,105.0,7.480000000000018,87.0,990.0,light rain,0.0,0.0,Weekday,Mon
2012-12-03,10.0,23.0,39.0,7.140000000000043,87.0,990.0,light rain,0.0,0.0,Weekday,Mon
2012-12-03,11.0,23.0,27.0,7.3799999999999955,93.0,990.0,light rain,0.0,0.0,Weekday,Mon
2012-12-03,12.0,22.0,29.0,7.310000000000002,87.0,988.0,light rain,110.0,3.0,Weekday,Mon
2012-12-03,13.0,18.0,23.0,7.230000000000018,87.0,989.0,overcast clouds,0.0,0.0,Weekday,Mon
2012-12-03,14.0,20.0,23.0,7.350000000000023,87.0,990.0,mist,160.0,4.0,Weekday,Mon
2012-12-03,15.0,33.0,25.0,7.210000000000036,87.0,991.0,scattered clouds,180.0,5.0,Weekday,Mon
2012-12-03,16.0,83.0,56.0,7.260000000000048,81.0,994.0,mist,190.0,7.0,Weekday,Mon
2012-12-03,17.0,215.0,72.0,7.960000000000036,81.0,995.0,scattered clouds,190.0,5.0,Weekday,Mon
2012-12-03,18.0,140.0,56.0,7.660000000000025,76.0,997.0,broken clouds,180.0,4.0,Weekday,Mon
2012-12-03,19.0,62.0,35.0,7.510000000000048,87.0,998.0,light rain,190.0,6.0,Weekday,Mon
2012-12-03,20.0,21.0,18.0,7.550000000000011,75.0,999.0,overcast clouds,170.0,5.0,Weekday,Mon
2012-12-03,21.0,15.0,14.0,7.960000000000036,76.0,1000.0,overcast clouds,160.0,7.0,Weekday,Mon
2012-12-03,22.0,6.0,9.0,7.340000000000032,75.0,1001.0,light rain,160.0,6.0,Weekday,Mon
2012-12-03,23.0,6.0,3.0,7.430000000000007,87.0,1002.0,light rain,170.0,4.0,Weekday,Mon
2012-12-04,0.0,3.0,8.0,7.189999999999998,87.0,1003.0,moderate rain,160.0,5.0,Weekday,Tue
2012-12-04,1.0,3.0,1.0,7.0,93.0,1004.0,mist,140.0,5.0,Weekday,Tue
2012-12-04,2.0,3.0,0.0,7.360000000000014,87.0,1004.0,mist,150.0,5.0,Weekday,Tue
2012-12-04,3.0,1.0,1.0,7.840000000000032,87.0,1005.0,light rain,200.0,4.0,Weekday,Tue
2012-12-04,4.0,3.0,4.0,7.830000000000041,87.0,1006.0,light rain,170.0,5.0,Weekday,Tue
2012-12-04,5.0,9.0,15.0,7.890000000000043,87.0,1007.0,light rain,170.0,5.0,Weekday,Tue
2012-12-04,6.0,27.0,60.0,7.830000000000041,81.0,1008.0,light rain,180.0,5.0,Weekday,Tue
2012-12-04,7.0,54.0,135.0,7.830000000000041,81.0,1008.0,sky is clear,170.0,7.0,Weekday,Tue
2012-12-04,8.0,111.0,188.0,7.490000000000009,76.0,1009.0,light rain,170.0,6.0,Weekday,Tue
2012-12-04,9.0,66.0,113.0,7.590000000000032,81.0,1009.0,light rain,170.0,4.0,Weekday,Tue
2012-12-04,10.0,26.0,42.0,7.5400000000000205,93.0,1009.0,mist,150.0,4.0,Weekday,Tue
2012-12-04,11.0,14.0,43.0,7.920000000000016,81.0,1011.0,overcast clouds,170.0,6.0,Weekday,Tue
2012-12-04,12.0,26.0,30.0,7.660000000000025,81.0,1011.0,overcast clouds,180.0,5.0,Weekday,Tue
2012-12-04,13.0,24.0,28.0,7.400000000000034,81.0,1012.0,moderate rain,190.0,5.0,Weekday,Tue
2012-12-04,14.0,23.0,33.0,6.930000000000007,81.0,1013.0,light rain,200.0,5.0,Weekday,Tue
2012-12-04,15.0,36.0,30.0,6.980000000000018,81.0,1013.0,overcast clouds,170.0,6.0,Weekday,Tue
2012-12-04,16.0,85.0,62.0,7.240000000000009,87.0,1013.0,scattered clouds,170.0,8.0,Weekday,Tue
2012-12-04,17.0,228.0,86.0,7.610000000000014,81.0,1014.0,overcast clouds,160.0,5.0,Weekday,Tue
2012-12-04,18.0,124.0,49.0,7.830000000000041,93.0,1015.0,overcast clouds,150.0,3.0,Weekday,Tue
2012-12-04,19.0,45.0,33.0,8.150000000000034,87.0,1016.0,overcast clouds,150.0,5.0,Weekday,Tue
2012-12-04,20.0,32.0,23.0,8.360000000000014,87.0,1016.0,overcast clouds,140.0,5.0,Weekday,Tue
2012-12-04,21.0,20.0,19.0,8.420000000000016,87.0,1016.0,light rain,130.0,4.0,Weekday,Tue
2012-12-04,22.0,14.0,7.0,8.300000000000011,87.0,1015.0,light rain,140.0,4.0,Weekday,Tue
2012-12-04,23.0,13.0,11.0,8.07000000000005,87.0,1014.0,mist,110.0,3.0,Weekday,Tue
2012-12-05,0.0,6.0,3.0,8.020000000000039,87.0,1014.0,mist,140.0,3.0,Weekday,Wed
2012-12-05,1.0,1.0,0.0,7.920000000000016,87.0,1013.0,mist,130.0,2.0,Weekday,Wed
2012-12-05,2.0,1.0,2.0,8.04000000000002,87.0,1013.0,light rain,120.0,3.0,Weekday,Wed
2012-12-05,3.0,2.0,0.0,8.160000000000025,87.0,1012.0,light rain,120.0,3.0,Weekday,Wed
2012-12-05,4.0,1.0,5.0,8.310000000000002,87.0,1011.0,light rain,140.0,3.0,Weekday,Wed
2012-12-05,5.0,4.0,17.0,8.25,87.0,1009.0,light rain,130.0,3.0,Weekday,Wed
2012-12-05,6.0,25.0,59.0,8.375,84.0,1007.0,overcast clouds,130.0,3.0,Weekday,Wed
2012-12-05,7.0,61.0,149.0,8.5,81.0,1005.0,light rain,130.0,3.0,Weekday,Wed
2012-12-05,8.0,95.0,217.0,8.200000000000045,87.0,1004.0,light rain,0.0,0.0,Weekday,Wed
2012-12-05,9.0,69.0,121.0,7.710000000000036,93.0,1003.0,light rain,0.0,0.0,Weekday,Wed
2012-12-05,10.0,25.0,52.0,7.460000000000036,93.0,1001.0,moderate rain,0.0,0.0,Weekday,Wed
2012-12-05,11.0,26.0,40.0,7.340000000000032,93.0,1000.0,mist,140.0,4.0,Weekday,Wed
2012-12-05,12.0,30.0,33.0,7.740000000000009,93.0,1000.0,mist,140.0,3.0,Weekday,Wed
2012-12-05,13.0,37.0,47.0,8.629999999999995,87.0,1001.0,mist,150.0,2.0,Weekday,Wed
2012-12-05,14.0,33.0,34.0,9.450000000000045,87.0,1002.0,mist,160.0,5.0,Weekday,Wed
2012-12-05,15.0,52.0,55.0,10.340000000000032,87.0,1003.0,mist,180.0,7.0,Weekday,Wed
2012-12-05,16.0,96.0,78.0,9.960000000000036,87.0,1004.0,overcast clouds,190.0,6.0,Weekday,Wed
2012-12-05,17.0,225.0,103.0,10.340000000000032,81.0,1006.0,broken clouds,190.0,3.0,Weekday,Wed
2012-12-05,18.0,175.0,75.0,10.240000000000009,71.0,1007.0,broken clouds,190.0,4.0,Weekday,Wed
2012-12-05,19.0,82.0,40.0,10.300000000000011,71.0,1008.0,broken clouds,190.0,4.0,Weekday,Wed
2012-12-05,20.0,32.0,13.0,10.470000000000027,71.0,1008.0,overcast clouds,220.0,4.0,Weekday,Wed
2012-12-05,21.0,21.0,18.0,10.550000000000011,66.0,1007.0,overcast clouds,170.0,5.0,Weekday,Wed
2012-12-05,22.0,14.0,12.0,10.07000000000005,71.0,1007.0,light rain,160.0,5.0,Weekday,Wed
2012-12-05,23.0,7.0,7.0,9.590000000000032,66.0,1007.0,light rain,190.0,5.0,Weekday,Wed
2012-12-06,0.0,2.0,2.0,8.580000000000041,71.0,1008.0,light rain,190.0,5.0,Weekday,Thu
2012-12-06,1.0,3.0,2.0,8.480000000000018,81.0,1007.0,broken clouds,140.0,3.0,Weekday,Thu
2012-12-06,2.0,1.0,0.0,8.79000000000002,71.0,1006.0,light rain,180.0,4.0,Weekday,Thu
2012-12-06,3.0,2.0,1.0,7.770000000000039,81.0,1007.0,light rain,230.0,5.0,Weekday,Thu
2012-12-06,4.0,3.0,10.0,7.050000000000011,87.0,1007.0,light rain,160.0,5.0,Weekday,Thu
2012-12-06,5.0,9.0,17.0,7.300000000000011,81.0,1008.0,light rain,160.0,6.0,Weekday,Thu
2012-12-06,6.0,31.0,67.0,7.390000000000043,81.0,1009.0,light rain,180.0,3.0,Weekday,Thu
2012-12-06,7.0,46.0,119.0,7.340000000000032,76.0,1010.0,overcast clouds,160.0,5.0,Weekday,Thu
2012-12-06,8.0,87.0,193.0,6.660000000000025,70.0,1011.0,light rain,200.0,5.0,Weekday,Thu
2012-12-06,9.0,60.0,83.0,6.230000000000018,70.0,1012.0,few clouds,180.0,5.0,Weekday,Thu
2012-12-06,10.0,20.0,37.0,5.910000000000025,65.0,1014.0,few clouds,190.0,5.0,Weekday,Thu
2012-12-06,11.0,12.0,22.0,5.5,65.0,1015.0,few clouds,180.0,6.0,Weekday,Thu
2012-12-06,12.0,20.0,27.0,5.490000000000009,70.0,1017.0,broken clouds,170.0,5.0,Weekday,Thu
2012-12-06,13.0,24.0,16.0,4.9500000000000455,70.0,1017.0,broken clouds,180.0,6.0,Weekday,Thu
2012-12-06,14.0,23.0,21.0,4.560000000000002,70.0,1018.0,sky is clear,170.0,5.0,Weekday,Thu
2012-12-06,15.0,37.0,36.0,4.560000000000002,70.0,1019.0,few clouds,180.0,4.0,Weekday,Thu
2012-12-06,16.0,115.0,62.0,4.53000000000003,80.0,1020.0,sky is clear,190.0,3.0,Weekday,Thu
2012-12-06,17.0,188.0,97.0,5.5400000000000205,75.0,1021.0,scattered clouds,140.0,3.0,Weekday,Thu
2012-12-06,18.0,108.0,62.0,6.740000000000009,70.0,1022.0,scattered clouds,190.0,4.0,Weekday,Thu
2012-12-06,19.0,60.0,32.0,7.810000000000002,65.0,1023.0,scattered clouds,200.0,3.0,Weekday,Thu
2012-12-06,20.0,32.0,12.0,8.210000000000036,66.0,1022.0,sky is clear,170.0,5.0,Weekday,Thu
2012-12-06,21.0,21.0,19.0,8.270000000000039,66.0,1022.0,sky is clear,180.0,3.0,Weekday,Thu
2012-12-06,22.0,16.0,10.0,7.82000000000005,61.0,1022.0,few clouds,200.0,3.0,Weekday,Thu
2012-12-06,23.0,4.0,8.0,7.439999999999998,61.0,1022.0,broken clouds,170.0,4.0,Weekday,Thu
2012-12-07,0.0,6.0,3.0,6.78000000000003,61.0,1022.0,light rain,200.0,3.0,Weekday,Fri
2012-12-07,1.0,7.0,1.0,5.930000000000007,75.0,1023.0,light rain,150.0,3.0,Weekday,Fri
2012-12-07,2.0,0.0,0.0,5.560000000000002,75.0,1023.0,overcast clouds,160.0,3.0,Weekday,Fri
2012-12-07,3.0,1.0,0.0,5.6200000000000045,75.0,1023.0,overcast clouds,160.0,3.0,Weekday,Fri
2012-12-07,4.0,3.0,4.0,5.810000000000002,75.0,1023.0,overcast clouds,170.0,3.0,Weekday,Fri
2012-12-07,5.0,5.0,10.0,5.920000000000016,75.0,1023.0,overcast clouds,150.0,4.0,Weekday,Fri
2012-12-07,6.0,29.0,51.0,5.75,75.0,1023.0,overcast clouds,160.0,3.0,Weekday,Fri
2012-12-07,7.0,40.0,122.0,5.6299999999999955,75.0,1022.0,broken clouds,200.0,1.0,Weekday,Fri
2012-12-07,8.0,70.0,185.0,5.800000000000011,81.0,1022.0,light rain,170.0,2.0,Weekday,Fri
2012-12-07,9.0,53.0,96.0,5.850000000000023,75.0,1022.0,light rain,160.0,4.0,Weekday,Fri
2012-12-07,10.0,41.0,40.0,5.910000000000025,75.0,1022.0,light rain,190.0,2.0,Weekday,Fri
2012-12-07,11.0,18.0,25.0,5.910000000000025,75.0,1022.0,light rain,160.0,5.0,Weekday,Fri
2012-12-07,12.0,23.0,22.0,5.810000000000002,75.0,1021.0,overcast clouds,160.0,3.0,Weekday,Fri
2012-12-07,13.0,25.0,21.0,5.810000000000002,75.0,1020.0,broken clouds,175.0,4.0,Weekday,Fri
2012-12-07,14.0,31.0,20.0,5.810000000000002,75.0,1020.0,broken clouds,190.0,4.0,Weekday,Fri
2012-12-07,15.0,36.0,33.0,5.920000000000016,75.0,1020.0,overcast clouds,170.0,5.0,Weekday,Fri
2012-12-07,16.0,111.0,60.0,5.8700000000000045,75.0,1020.0,light rain,180.0,3.0,Weekday,Fri
2012-12-07,17.0,182.0,81.0,6.1200000000000045,75.0,1020.0,light rain,180.0,4.0,Weekday,Fri
2012-12-07,18.0,108.0,56.0,6.160000000000025,81.0,1020.0,light rain,170.0,4.0,Weekday,Fri
2012-12-07,19.0,47.0,27.0,6.210000000000036,81.0,1020.0,light rain,180.0,5.0,Weekday,Fri
2012-12-07,20.0,29.0,9.0,6.590000000000032,81.0,1018.0,light rain,180.0,5.0,Weekday,Fri
2012-12-07,21.0,16.0,12.0,6.7000000000000455,75.0,1018.0,overcast clouds,190.0,4.0,Weekday,Fri
2012-12-07,22.0,15.0,18.0,6.7900000000000205,75.0,1018.0,broken clouds,190.0,4.0,Weekday,Fri
2012-12-07,23.0,14.0,10.0,6.78000000000003,75.0,1018.0,light rain,210.0,4.0,Weekday,Fri
2012-12-08,0.0,9.0,8.0,6.340000000000032,75.0,1018.0,light rain,210.0,3.0,Weekend,Sat
2012-12-08,1.0,2.0,3.0,5.600000000000023,81.0,1018.0,overcast clouds,210.0,3.0,Weekend,Sat
2012-12-08,2.0,3.0,0.0,5.439999999999998,81.0,1019.0,light rain,200.0,2.0,Weekend,Sat
2012-12-08,3.0,0.0,1.0,4.930000000000007,81.0,1019.0,few clouds,0.0,0.0,Weekend,Sat
2012-12-08,4.0,0.0,2.0,5.03000000000003,81.0,1019.0,scattered clouds,0.0,0.0,Weekend,Sat
2012-12-08,5.0,2.0,1.0,4.930000000000007,87.0,1020.0,overcast clouds,0.0,0.0,Weekend,Sat
2012-12-08,6.0,7.0,5.0,4.910000000000025,81.0,1020.0,broken clouds,180.0,2.0,Weekend,Sat
2012-12-08,7.0,11.0,10.0,5.4500000000000455,81.0,1020.0,overcast clouds,150.0,2.0,Weekend,Sat
2012-12-08,8.0,17.0,29.0,5.800000000000011,81.0,1019.0,overcast clouds,160.0,4.0,Weekend,Sat
2012-12-08,9.0,23.0,29.0,6.080000000000041,81.0,1019.0,broken clouds,160.0,5.0,Weekend,Sat
2012-12-08,10.0,15.0,51.0,5.970000000000027,81.0,1018.0,light rain,190.0,5.0,Weekend,Sat
2012-12-08,11.0,29.0,36.0,6.180000000000007,87.0,1018.0,light rain,180.0,2.0,Weekend,Sat
2012-12-08,12.0,33.0,34.0,6.3700000000000045,81.0,1017.0,broken clouds,180.0,3.0,Weekend,Sat
2012-12-08,13.0,25.0,58.0,6.5,81.0,1017.0,broken clouds,190.0,4.0,Weekend,Sat
2012-12-08,14.0,35.0,60.0,6.650000000000034,75.0,1016.0,light rain,180.0,5.0,Weekend,Sat
2012-12-08,15.0,47.0,40.0,6.650000000000034,81.0,1016.0,light rain,170.0,5.0,Weekend,Sat
2012-12-08,16.0,34.0,24.0,6.860000000000014,81.0,1015.0,overcast clouds,170.0,7.0,Weekend,Sat
2012-12-08,17.0,38.0,16.0,6.830000000000041,75.0,1015.0,light rain,200.0,4.0,Weekend,Sat
2012-12-08,18.0,21.0,13.0,6.830000000000041,81.0,1015.0,broken clouds,240.0,3.0,Weekend,Sat
2012-12-08,19.0,10.0,12.0,7.28000000000003,81.0,1015.0,overcast clouds,260.0,2.0,Weekend,Sat
2012-12-08,20.0,11.0,7.0,7.010000000000048,75.0,1015.0,light rain,250.0,3.0,Weekend,Sat
2012-12-08,21.0,15.0,12.0,6.3700000000000045,70.0,1016.0,light rain,50.0,2.0,Weekend,Sat
2012-12-08,22.0,6.0,13.0,5.730000000000018,81.0,1016.0,light rain,320.0,1.0,Weekend,Sat
2012-12-08,23.0,10.0,7.0,5.170000000000016,80.0,1017.3913043478261,light rain,270.0,1.0,Weekend,Sat
2012-12-09,0.0,4.0,2.0,6.840000000000032,40.0,1014.5652173913044,light rain,241.0,2.0,Weekend,Sun
2012-12-09,1.0,3.0,3.0,8.510000000000048,81.0,1013.0,light rain,212.0,3.0,Weekend,Sun
2012-12-09,2.0,4.0,1.0,8.510000000000048,81.0,1013.0,light rain,212.0,3.0,Weekend,Sun
2012-12-09,3.0,5.0,3.0,8.510000000000048,81.0,1013.0,light rain,212.0,3.0,Weekend,Sun
2012-12-09,4.0,1.0,2.0,8.510000000000048,81.0,1013.0,light rain,212.0,3.0,Weekend,Sun
2012-12-09,5.0,1.0,1.0,8.510000000000048,81.0,1013.0,light rain,212.0,3.0,Weekend,Sun
2012-12-09,6.0,5.0,3.0,5.600000000000023,86.0,1013.0,overcast clouds,188.0,3.0,Weekend,Sun
2012-12-09,7.0,10.0,6.0,2.6899999999999977,91.0,1013.0,light rain,165.0,2.0,Weekend,Sun
2012-12-09,8.0,15.0,14.0,2.6899999999999977,91.0,1013.0,light rain,165.0,2.0,Weekend,Sun
2012-12-09,9.0,14.0,8.0,2.6899999999999977,91.0,1013.0,light rain,165.0,2.0,Weekend,Sun
2012-12-09,10.0,15.0,14.0,2.6899999999999977,91.0,1013.0,light rain,165.0,2.0,Weekend,Sun
2012-12-09,11.0,6.0,31.0,2.6899999999999977,91.0,1013.0,light rain,165.0,2.0,Weekend,Sun
2012-12-09,12.0,15.0,24.0,2.6899999999999977,91.0,1013.0,light rain,165.0,2.0,Weekend,Sun
2012-12-09,13.0,15.0,24.0,2.890000000000043,93.0,1013.0,light rain,155.0,2.0,Weekend,Sun
2012-12-09,14.0,13.0,16.0,2.890000000000043,93.0,1013.0,light rain,155.0,2.0,Weekend,Sun
2012-12-09,15.0,18.0,15.0,2.890000000000043,93.0,1013.0,light rain,155.0,2.0,Weekend,Sun
2012-12-09,16.0,17.0,10.0,2.890000000000043,93.0,1013.0,light rain,155.0,2.0,Weekend,Sun
2012-12-09,17.0,14.0,13.0,2.890000000000043,93.0,1013.0,light rain,155.0,2.0,Weekend,Sun
2012-12-09,18.0,11.0,9.0,2.890000000000043,93.0,1013.0,light rain,155.0,2.0,Weekend,Sun
2012-12-09,19.0,6.0,7.0,4.830000000000041,90.0,1013.0,light rain,106.0,2.0,Weekend,Sun
2012-12-09,20.0,4.0,6.0,4.830000000000041,90.0,1013.0,light rain,106.0,2.0,Weekend,Sun
2012-12-09,21.0,6.0,3.0,5.8799999999999955,65.0,1025.0,broken clouds,40.0,2.0,Weekend,Sun
2012-12-09,22.0,1.0,2.0,5.840000000000032,84.56521739130434,1025.0,few clouds,320.0,2.0,Weekend,Sun
2012-12-09,23.0,2.0,0.0,5.220000000000027,65.0,1025.0,sky is clear,320.0,5.0,Weekend,Sun
2012-12-10,0.0,4.0,2.0,4.5400000000000205,70.0,1025.0,broken clouds,0.0,0.0,Weekday,Mon
